OrderID,CustomerID,OrderDate,ShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,OrderValue,QuantityOrdered,QuantityShipped,QuantityReturned,IsAccurate,Region
O03811,C019,2024-06-09,2024-06-11,2024-06-14,2024-06-13,Delivered,1124.2,10,10,9,1,Midwest
O03812,C008,2024-05-08,2024-05-09,2024-05-15,2024-05-19,Delivered,512.15,5,5,0,1,Northeast
O03813,C029,2024-01-10,2024-01-11,2024-01-16,,Shipped,2591.52,16,16,0,1,Northeast
O03814,C023,2024-01-30,2024-02-02,2024-02-04,2024-02-02,Delivered,2338.2,15,15,0,1,West
O03815,C016,2024-06-07,2024-06-10,2024-06-14,2024-06-12,Delivered,842.25,5,5,0,1,West
O03816,C023,2024-04-11,2024-04-13,2024-04-17,2024-04-14,Delivered,2745.4,14,14,0,1,West
O03817,C006,2024-11-29,2024-12-01,2024-12-06,2024-12-08,Delivered,2374.62,19,19,0,1,Northeast
O03818,C008,2024-03-05,2024-03-06,2024-03-08,2024-03-08,Delivered,852.2,20,20,0,1,Northeast
O03819,C008,2024-02-28,2024-03-01,2024-03-04,2024-03-04,Delivered,1892.78,17,17,0,1,Northeast
O03820,C038,2024-10-05,2024-10-07,2024-10-10,2024-10-08,Delivered,577.2,10,10,0,1,South
O03821,C018,2024-05-02,2024-05-05,2024-05-09,2024-05-13,Delivered,430.44,6,6,6,1,West
O03822,C033,2024-02-22,,2024-02-29,,Cancelled,512.96,4,0,0,1,West
O03823,C034,2024-03-31,2024-04-01,2024-04-03,2024-04-03,Delivered,1066.6,10,10,10,1,Midwest
O03824,C020,2024-01-17,2024-01-20,2024-01-21,2024-01-20,Delivered,703.26,6,6,0,1,Northeast
O03825,C020,2024-06-06,2024-06-07,2024-06-13,2024-06-08,Delivered,143.56,1,1,0,1,Northeast
O03826,C007,2024-02-13,2024-02-15,2024-02-16,2024-02-15,Delivered,1686.8,10,10,0,1,Midwest
O03827,C033,2024-02-21,2024-02-24,2024-02-26,2024-02-24,Delivered,1808.42,19,19,0,1,West
O03828,C038,2024-09-23,2024-09-25,2024-09-27,2024-09-25,Delivered,2077.0,20,20,0,1,South
O03829,C038,2024-02-24,2024-02-25,2024-02-28,2024-02-28,Delivered,477.96,3,3,0,1,South
O03830,C034,2024-03-31,,2024-04-07,,Placed,104.01,3,0,0,1,Midwest
O03831,C017,2024-04-06,,2024-04-11,,Placed,589.5,5,0,0,1,South
O03832,C035,2024-11-29,2024-11-30,2024-12-06,2024-12-09,Delivered,871.08,17,17,0,1,West
O03833,C012,2024-08-12,2024-08-13,2024-08-16,2024-08-13,Delivered,1089.9,10,10,0,1,Northeast
O03834,C037,2024-08-20,2024-08-22,2024-08-23,2024-08-22,Delivered,2190.89,13,13,0,1,Midwest
O03835,C010,2024-09-18,2024-09-21,2024-09-21,,Shipped,417.42,6,6,0,1,South
O03836,C021,2024-11-12,2024-11-13,2024-11-17,2024-11-14,Delivered,1900.32,12,12,0,1,South
O03837,C039,2024-04-17,2024-04-19,2024-04-24,2024-04-24,Delivered,902.16,7,7,0,1,Midwest
O03838,C020,2024-05-16,2024-05-18,2024-05-20,2024-05-19,Delivered,82.63,1,1,1,1,Northeast
O03839,C040,2024-07-17,,2024-07-20,,Cancelled,852.66,9,0,0,1,Midwest
O03840,C014,2024-09-12,2024-09-14,2024-09-18,2024-09-18,Delivered,3793.35,19,19,0,1,West
O03841,C011,2024-05-13,2024-05-14,2024-05-20,2024-05-18,Delivered,1828.0,10,8,0,1,Midwest
O03842,C009,2024-09-15,2024-09-18,2024-09-19,2024-09-19,Delivered,781.02,18,18,0,1,West
O03843,C025,2024-06-15,2024-06-16,2024-06-19,,Shipped,2527.6,20,20,0,1,Northeast
O03844,C004,2024-04-04,2024-04-07,2024-04-10,2024-04-07,Delivered,1064.19,19,19,0,1,South
O03845,C039,2024-07-18,2024-07-20,2024-07-21,2024-07-21,Delivered,75.48,2,2,1,1,Midwest
O03846,C022,2024-06-30,2024-07-01,2024-07-04,2024-07-01,Delivered,2716.22,13,1,1,1,South
O03847,C022,2024-11-30,,2024-12-06,,Cancelled,302.4,18,0,0,1,South
O03848,C010,2024-05-06,2024-05-07,2024-05-12,2024-05-12,Delivered,2264.8,16,16,0,1,South
O03849,C009,2024-11-06,2024-11-09,2024-11-12,2024-11-09,Delivered,837.41,7,7,0,1,West
O03850,C008,2024-02-27,2024-02-28,2024-03-03,2024-03-01,Delivered,151.26,6,6,0,1,Northeast
O03851,C039,2024-06-16,2024-06-19,2024-06-21,2024-06-19,Delivered,771.68,4,4,0,1,Midwest
O03852,C020,2024-05-05,2024-05-06,2024-05-09,2024-05-09,Delivered,1646.5,10,10,0,1,Northeast
O03853,C003,2024-07-03,2024-07-04,2024-07-07,2024-07-05,Delivered,2338.9,19,19,1,1,South
O03854,C033,2024-02-09,2024-02-11,2024-02-12,2024-02-12,Delivered,2286.24,16,16,0,1,West
O03855,C007,2024-10-30,2024-11-02,2024-11-02,2024-11-07,Delivered,342.36,3,3,0,1,Midwest
O03856,C020,2024-03-21,2024-03-23,2024-03-24,2024-03-23,Delivered,135.87,3,3,0,0,Northeast
O03857,C026,2024-03-16,2024-03-18,2024-03-22,2024-03-20,Delivered,630.68,4,4,0,1,West
O03858,C025,2024-10-11,2024-10-12,2024-10-16,2024-10-13,Delivered,41.39,1,1,0,0,Northeast
O03859,C011,2024-07-18,2024-07-20,2024-07-23,2024-07-21,Delivered,3172.54,17,17,0,1,Midwest
O03860,C018,2024-03-08,2024-03-09,2024-03-12,2024-03-19,Delivered,942.2,10,10,0,1,West
O03861,C002,2024-03-01,2024-03-04,2024-03-07,2024-03-04,Delivered,3058.98,17,17,0,1,Northeast
O03862,C005,2024-02-07,2024-02-08,2024-02-12,2024-02-08,Delivered,108.67,1,1,0,1,Midwest
O03863,C015,2024-02-05,2024-02-08,2024-02-08,2024-02-08,Delivered,2109.4,20,20,0,1,Northeast
O03864,C029,2024-01-18,2024-01-21,2024-01-25,2024-02-01,Delivered,1523.4,12,12,0,0,Northeast
O03865,C009,2024-09-22,,2024-09-27,,Cancelled,301.0,5,0,0,1,West
O03866,C014,2024-03-09,2024-03-11,2024-03-16,2024-03-13,Delivered,197.96,2,2,0,1,West
O03867,C031,2024-06-27,2024-06-28,2024-07-04,2024-06-30,Delivered,3322.72,19,19,0,1,Midwest
O03868,C014,2024-05-30,2024-05-31,2024-06-04,2024-06-09,Delivered,260.24,8,8,6,1,West
O03869,C020,2024-07-30,2024-08-01,2024-08-06,2024-08-01,Delivered,1765.89,9,9,0,0,Northeast
O03870,C031,2024-09-19,2024-09-20,2024-09-25,2024-09-23,Delivered,93.76,4,1,0,0,Midwest
O03871,C004,2024-02-18,2024-02-20,2024-02-24,2024-02-23,Delivered,851.1,5,5,0,1,South
O03872,C022,2024-05-20,2024-05-22,2024-05-27,,Shipped,1101.87,11,11,0,1,South
O03873,C027,2024-08-27,2024-08-29,2024-09-03,2024-09-02,Delivered,248.04,2,2,0,1,South
O03874,C028,2024-10-18,2024-10-21,2024-10-23,2024-10-22,Delivered,235.68,6,2,0,1,Midwest
O03875,C009,2024-05-17,2024-05-20,2024-05-23,2024-05-22,Delivered,729.69,13,13,0,1,West
O03876,C032,2024-04-27,2024-04-30,2024-05-02,2024-05-01,Delivered,384.8,10,10,0,1,Northeast
O03877,C038,2024-07-16,2024-07-19,2024-07-22,2024-07-21,Delivered,2149.4,10,10,0,1,South
O03878,C032,2024-02-27,,2024-03-02,,Cancelled,1095.82,11,0,0,1,Northeast
O03879,C011,2024-04-03,,2024-04-10,,Cancelled,209.77,1,0,0,1,Midwest
O03880,C023,2024-11-20,2024-11-23,2024-11-27,,Shipped,1035.98,11,2,0,0,West
O03881,C007,2024-03-19,2024-03-20,2024-03-23,2024-03-23,Delivered,678.7,5,5,0,1,Midwest
O03882,C004,2024-08-22,2024-08-25,2024-08-29,2024-08-25,Delivered,2381.72,11,11,0,0,South
O03883,C026,2024-06-07,2024-06-10,2024-06-14,2024-06-10,Delivered,966.72,8,8,0,1,West
O03884,C015,2024-08-09,,2024-08-13,,Placed,52.45,1,0,0,1,Northeast
O03885,C016,2024-08-09,2024-08-10,2024-08-13,2024-08-16,Delivered,25.45,1,1,0,1,West
O03886,C002,2024-12-14,2024-12-16,2024-12-20,2024-12-24,Delivered,377.88,4,4,0,1,Northeast
O03887,C007,2024-03-01,2024-03-02,2024-03-04,2024-03-07,Delivered,1741.2,12,12,0,1,Midwest
O03888,C031,2024-08-23,2024-08-24,2024-08-27,2024-08-25,Delivered,45.54,3,2,0,1,Midwest
O03889,C031,2024-12-04,2024-12-05,2024-12-08,2024-12-05,Delivered,2118.37,17,17,0,1,Midwest
O03890,C020,2024-06-19,2024-06-21,2024-06-24,2024-06-24,Delivered,1675.4,20,20,0,1,Northeast
O03891,C010,2024-02-02,2024-02-04,2024-02-05,2024-02-04,Delivered,392.34,6,6,0,1,South
O03892,C033,2024-03-10,2024-03-12,2024-03-17,2024-03-13,Delivered,1891.71,9,9,0,1,West
O03893,C004,2024-10-07,2024-10-10,2024-10-12,2024-10-10,Delivered,1803.6,12,12,0,1,South
O03894,C038,2024-11-07,2024-11-10,2024-11-10,,Shipped,170.69,1,1,0,1,South
O03895,C006,2024-10-18,,2024-10-21,,Cancelled,1399.52,16,0,0,1,Northeast
O03896,C017,2024-03-12,2024-03-14,2024-03-18,2024-03-14,Delivered,146.23,1,1,0,0,South
O03897,C021,2024-04-25,2024-04-26,2024-04-30,2024-04-28,Delivered,3512.37,17,17,0,1,South
O03898,C029,2024-08-23,2024-08-25,2024-08-26,2024-08-26,Delivered,910.58,11,11,0,1,Northeast
O03899,C013,2024-09-16,2024-09-17,2024-09-19,2024-09-17,Delivered,1772.16,13,13,0,1,South
O03900,C008,2024-06-06,2024-06-09,2024-06-09,,Shipped,154.55,1,1,0,1,Northeast
O03901,C028,2024-02-22,2024-02-25,2024-02-27,2024-02-27,Delivered,1589.39,11,11,0,1,Midwest
O03902,C026,2024-06-24,2024-06-26,2024-06-30,2024-07-05,Delivered,1546.68,12,12,0,1,West
O03903,C013,2024-02-20,2024-02-23,2024-02-23,2024-02-28,Delivered,1632.15,15,15,0,1,South
O03904,C008,2024-12-01,2024-12-04,2024-12-07,2024-12-06,Delivered,914.4,6,6,0,1,Northeast
O03905,C022,2024-05-08,2024-05-09,2024-05-13,,Shipped,2280.95,19,9,0,1,South
O03906,C019,2024-08-05,2024-08-07,2024-08-09,2024-08-09,Delivered,3255.52,16,16,0,1,Midwest
O03907,C004,2024-08-08,2024-08-09,2024-08-12,2024-08-12,Delivered,1173.33,9,9,0,1,South
O03908,C033,2024-05-25,2024-05-26,2024-05-31,,Shipped,710.55,5,5,0,1,West
O03909,C018,2024-05-04,2024-05-06,2024-05-07,2024-05-06,Delivered,428.12,14,14,0,1,West
O03910,C033,2024-04-25,2024-04-26,2024-04-29,2024-04-26,Delivered,470.67,3,3,0,1,West
O03911,C032,2024-04-13,,2024-04-20,,Placed,22.87,1,0,0,1,Northeast
O03912,C026,2024-01-22,,2024-01-28,,Placed,2061.41,13,0,0,1,West
O03913,C023,2024-11-13,2024-11-16,2024-11-17,2024-11-17,Delivered,2140.27,11,11,0,0,West
O03914,C016,2024-09-21,2024-09-23,2024-09-24,2024-09-23,Delivered,474.15,3,3,0,1,West
O03915,C014,2024-11-09,2024-11-12,2024-11-14,2024-11-14,Delivered,3265.4,20,20,0,1,West
O03916,C018,2024-06-30,2024-07-02,2024-07-03,2024-07-02,Delivered,307.72,4,1,0,1,West
O03917,C010,2024-07-05,2024-07-06,2024-07-11,2024-07-10,Delivered,1669.5,10,10,0,1,South
O03918,C034,2024-11-30,2024-12-02,2024-12-06,2024-12-06,Delivered,951.12,9,9,0,1,Midwest
O03919,C033,2024-09-08,2024-09-11,2024-09-12,2024-09-11,Delivered,1669.5,15,15,0,1,West
O03920,C023,2024-06-21,2024-06-22,2024-06-27,2024-06-22,Delivered,1263.87,9,9,0,1,West
O03921,C007,2024-01-08,2024-01-09,2024-01-14,,Shipped,2046.68,19,19,0,1,Midwest
O03922,C027,2024-06-04,2024-06-05,2024-06-10,2024-06-06,Delivered,2007.0,20,20,0,1,South
O03923,C040,2024-09-14,2024-09-17,2024-09-17,2024-09-17,Delivered,2227.94,13,13,0,1,Midwest
O03924,C025,2024-07-28,2024-07-29,2024-08-02,2024-08-05,Delivered,393.66,9,9,5,1,Northeast
O03925,C037,2024-09-05,2024-09-07,2024-09-08,,Shipped,331.5,6,6,0,1,Midwest
O03926,C025,2024-10-04,2024-10-05,2024-10-09,2024-10-08,Delivered,471.0,3,3,0,0,Northeast
O03927,C007,2024-08-01,,2024-08-07,,Cancelled,816.42,6,0,0,1,Midwest
O03928,C005,2024-07-18,,2024-07-22,,Cancelled,2970.41,17,0,0,1,Midwest
O03929,C021,2024-07-26,2024-07-27,2024-08-02,2024-07-31,Delivered,3090.06,18,18,0,1,South
O03930,C006,2024-11-13,2024-11-16,2024-11-17,2024-11-17,Delivered,736.96,14,14,0,1,Northeast
O03931,C023,2024-11-14,,2024-11-19,,Cancelled,835.95,15,0,0,1,West
O03932,C037,2024-06-10,2024-06-11,2024-06-13,2024-06-13,Delivered,2625.35,13,13,0,1,Midwest
O03933,C001,2024-11-30,2024-12-02,2024-12-03,,Shipped,3015.45,15,15,0,1,South
O03934,C008,2024-04-21,2024-04-22,2024-04-28,2024-05-03,Delivered,2505.12,17,17,0,1,Northeast
O03935,C007,2024-11-01,2024-11-02,2024-11-06,,Shipped,565.02,18,18,0,1,Midwest
O03936,C018,2024-02-23,2024-02-25,2024-02-27,,Shipped,2076.21,17,17,0,1,West
O03937,C002,2024-10-07,2024-10-08,2024-10-12,2024-10-10,Delivered,45.09,3,3,0,0,Northeast
O03938,C017,2024-05-14,2024-05-17,2024-05-17,2024-05-17,Delivered,1464.76,11,11,0,1,South
O03939,C004,2024-09-21,2024-09-22,2024-09-27,2024-10-04,Delivered,2087.1,18,8,0,1,South
O03940,C002,2024-08-05,2024-08-08,2024-08-11,2024-08-08,Delivered,130.26,6,6,0,1,Northeast
O03941,C022,2024-08-03,2024-08-05,2024-08-08,2024-08-05,Delivered,103.02,3,3,0,1,South
O03942,C018,2024-06-01,2024-06-03,2024-06-06,2024-06-04,Delivered,1346.85,9,9,0,1,West
O03943,C031,2024-06-17,2024-06-19,2024-06-24,2024-06-24,Delivered,1041.48,6,6,0,1,Midwest
O03944,C036,2024-03-10,2024-03-12,2024-03-14,2024-03-14,Delivered,1952.25,15,4,4,1,West
O03945,C032,2024-02-10,2024-02-11,2024-02-14,2024-02-11,Delivered,2251.62,18,18,0,0,Northeast
O03946,C006,2024-07-17,2024-07-20,2024-07-22,2024-07-22,Delivered,802.18,19,19,16,1,Northeast
O03947,C031,2024-08-25,2024-08-28,2024-09-01,2024-09-02,Delivered,143.82,3,3,0,1,Midwest
O03948,C005,2024-09-17,2024-09-19,2024-09-20,,Shipped,2096.27,17,17,0,1,Midwest
O03949,C010,2024-05-29,2024-05-30,2024-06-05,2024-06-09,Delivered,3758.2,20,20,0,1,South
O03950,C025,2024-07-17,2024-07-20,2024-07-20,2024-07-20,Delivered,347.2,20,20,0,1,Northeast
O03951,C003,2024-01-23,2024-01-26,2024-01-29,,Shipped,271.6,5,5,0,1,South
O03952,C012,2024-11-09,2024-11-11,2024-11-12,2024-11-11,Delivered,324.6,20,20,0,1,Northeast
O03953,C018,2024-04-30,2024-05-02,2024-05-05,2024-05-02,Delivered,44.85,1,1,0,1,West
O03954,C007,2024-01-18,2024-01-21,2024-01-23,2024-01-23,Delivered,753.84,9,9,0,1,Midwest
O03955,C036,2024-08-26,2024-08-27,2024-09-02,2024-08-31,Delivered,980.8,10,10,0,1,West
O03956,C024,2024-02-10,2024-02-13,2024-02-15,2024-02-15,Delivered,117.04,1,1,0,1,West
O03957,C012,2024-02-03,2024-02-06,2024-02-09,2024-02-09,Delivered,499.2,16,16,0,1,Northeast
O03958,C008,2024-12-07,2024-12-09,2024-12-12,2024-12-12,Delivered,1171.95,15,15,0,1,Northeast
O03959,C022,2024-10-10,2024-10-11,2024-10-17,,Shipped,1055.7,17,17,0,1,South
O03960,C035,2024-06-15,2024-06-18,2024-06-21,2024-06-18,Delivered,224.0,14,14,0,1,West
O03961,C027,2024-05-21,2024-05-24,2024-05-28,2024-05-24,Delivered,419.64,2,2,0,1,South
O03962,C029,2024-01-26,2024-01-28,2024-02-02,2024-02-02,Delivered,2472.0,20,20,0,1,Northeast
O03963,C007,2024-05-18,2024-05-20,2024-05-22,2024-05-22,Delivered,762.24,16,6,0,1,Midwest
O03964,C003,2024-09-13,2024-09-15,2024-09-19,2024-09-17,Delivered,1586.2,10,10,0,1,South
O03965,C033,2024-07-06,2024-07-09,2024-07-13,2024-07-16,Delivered,767.3,5,5,4,1,West
O03966,C028,2024-03-02,,2024-03-05,,Cancelled,1365.15,19,0,0,1,Midwest
O03967,C019,2024-04-06,2024-04-08,2024-04-13,2024-04-13,Delivered,1781.52,13,13,0,1,Midwest
O03968,C004,2024-05-23,2024-05-26,2024-05-27,2024-05-27,Delivered,1510.32,12,12,0,1,South
O03969,C029,2024-01-27,2024-01-29,2024-01-31,2024-01-30,Delivered,1242.6,6,4,0,1,Northeast
O03970,C035,2024-06-01,2024-06-02,2024-06-05,2024-06-03,Delivered,2008.89,17,17,0,1,West
O03971,C017,2024-07-26,2024-07-27,2024-08-01,2024-08-07,Delivered,738.48,6,6,0,1,South
O03972,C031,2024-12-08,2024-12-10,2024-12-11,2024-12-10,Delivered,994.5,15,15,0,1,Midwest
O03973,C032,2024-11-23,2024-11-26,2024-11-26,2024-11-26,Delivered,320.79,3,3,2,1,Northeast
O03974,C010,2024-10-03,2024-10-06,2024-10-09,2024-10-09,Delivered,483.7,10,10,0,1,South
O03975,C025,2024-12-08,,2024-12-14,,Cancelled,1491.15,15,0,0,1,Northeast
O03976,C039,2024-08-10,2024-08-11,2024-08-17,,Shipped,3122.22,17,17,0,1,Midwest
O03977,C017,2024-10-28,2024-10-31,2024-11-01,2024-10-31,Delivered,2298.12,11,11,0,1,South
O03978,C026,2024-03-28,2024-03-30,2024-04-03,2024-04-01,Delivered,3737.0,20,20,0,1,West
O03979,C039,2024-03-25,,2024-03-29,,Placed,2019.0,20,0,0,1,Midwest
O03980,C006,2024-12-06,2024-12-08,2024-12-11,2024-12-10,Delivered,425.34,18,18,0,1,Northeast
O03981,C007,2024-06-04,2024-06-06,2024-06-10,2024-06-11,Delivered,363.94,2,2,0,1,Midwest
O03982,C010,2024-11-25,2024-11-28,2024-11-28,2024-11-28,Delivered,790.35,11,5,0,0,South
O03983,C018,2024-07-21,2024-07-24,2024-07-26,2024-07-25,Delivered,472.34,19,19,0,1,West
O03984,C030,2024-09-09,2024-09-11,2024-09-16,2024-09-14,Delivered,461.7,10,4,0,1,South
O03985,C005,2024-05-06,2024-05-09,2024-05-11,2024-05-11,Delivered,1598.08,11,11,0,1,Midwest
O03986,C017,2024-08-07,2024-08-10,2024-08-10,2024-08-10,Delivered,189.22,1,1,0,0,South
O03987,C039,2024-03-24,2024-03-27,2024-03-31,2024-04-02,Delivered,2587.68,16,14,0,1,Midwest
O03988,C022,2024-12-13,2024-12-16,2024-12-18,2024-12-18,Delivered,1264.4,10,10,0,1,South
O03989,C021,2024-04-29,2024-05-02,2024-05-03,2024-05-02,Delivered,918.28,11,11,0,1,South
O03990,C025,2024-12-06,2024-12-08,2024-12-09,2024-12-11,Delivered,88.82,1,1,0,1,Northeast
O03991,C005,2024-03-09,2024-03-12,2024-03-16,2024-03-14,Delivered,412.71,3,3,0,1,Midwest
O03992,C023,2024-11-18,2024-11-21,2024-11-21,2024-11-21,Delivered,93.36,4,4,0,1,West
O03993,C031,2024-01-11,2024-01-14,2024-01-17,2024-01-17,Delivered,1842.66,9,9,9,0,Midwest
O03994,C030,2024-08-22,2024-08-25,2024-08-27,2024-08-26,Delivered,2351.83,13,13,0,1,South
O03995,C025,2024-11-09,2024-11-10,2024-11-13,2024-11-19,Delivered,1797.12,18,18,0,1,Northeast
O03996,C013,2024-08-27,2024-08-28,2024-08-30,2024-08-28,Delivered,255.08,4,4,0,1,South
O03997,C004,2024-07-21,2024-07-22,2024-07-27,2024-07-27,Delivered,280.1,10,10,0,1,South
O03998,C022,2024-03-05,2024-03-08,2024-03-10,2024-03-09,Delivered,678.4,8,8,0,1,South
O03999,C028,2024-08-10,2024-08-11,2024-08-13,2024-08-11,Delivered,2133.0,20,20,0,1,Midwest
O04000,C024,2024-07-30,2024-07-31,2024-08-03,2024-08-03,Delivered,1398.32,8,8,0,1,West
O04001,C024,2024-02-03,2024-02-05,2024-02-10,2024-02-06,Delivered,248.93,11,11,0,1,West
O04002,C020,2024-06-01,2024-06-04,2024-06-08,2024-06-07,Delivered,1261.0,20,20,0,1,Northeast
O04003,C036,2024-04-10,2024-04-13,2024-04-15,2024-04-14,Delivered,1209.76,8,8,0,1,West
O04004,C035,2024-10-15,2024-10-17,2024-10-22,2024-10-22,Delivered,3283.01,19,19,0,0,West
O04005,C021,2024-11-24,2024-11-25,2024-12-01,2024-11-29,Delivered,994.5,18,18,0,1,South
O04006,C033,2024-04-30,,2024-05-05,,Cancelled,405.52,4,0,0,1,West
O04007,C004,2024-11-10,2024-11-12,2024-11-14,2024-11-12,Delivered,1241.46,18,18,0,1,South
O04008,C009,2024-08-10,2024-08-12,2024-08-15,2024-08-12,Delivered,94.76,4,4,0,0,West
O04009,C022,2024-09-23,2024-09-25,2024-09-30,2024-09-26,Delivered,1225.4,11,11,0,1,South
O04010,C012,2024-06-18,2024-06-20,2024-06-23,,Shipped,207.11,1,1,0,1,Northeast
O04011,C037,2024-04-30,,2024-05-04,,Cancelled,2086.7,14,0,0,1,Midwest
O04012,C034,2024-09-16,2024-09-17,2024-09-22,2024-09-19,Delivered,530.2,4,4,4,1,Midwest
O04013,C002,2024-05-12,2024-05-15,2024-05-16,2024-05-15,Delivered,1665.12,16,16,0,1,Northeast
O04014,C026,2024-02-18,2024-02-19,2024-02-25,2024-02-20,Delivered,731.36,8,8,0,1,West
O04015,C022,2024-12-07,2024-12-10,2024-12-10,2024-12-10,Delivered,207.2,2,2,0,1,South
O04016,C033,2024-12-03,2024-12-06,2024-12-06,2024-12-06,Delivered,102.61,1,1,0,1,West
O04017,C007,2024-03-18,2024-03-20,2024-03-25,2024-03-24,Delivered,1057.68,18,6,0,1,Midwest
O04018,C007,2024-08-21,2024-08-22,2024-08-25,,Shipped,366.12,12,11,0,1,Midwest
O04019,C036,2024-11-18,2024-11-20,2024-11-24,,Shipped,819.6,6,5,0,1,West
O04020,C018,2024-03-06,2024-03-07,2024-03-12,2024-03-11,Delivered,168.69,1,1,0,1,West
O04021,C019,2024-09-26,2024-09-29,2024-10-03,2024-09-29,Delivered,1459.36,14,14,0,1,Midwest
O04022,C034,2024-12-12,2024-12-13,2024-12-15,,Shipped,1360.71,9,9,0,1,Midwest
O04023,C001,2024-03-07,2024-03-08,2024-03-10,2024-03-08,Delivered,1117.5,6,6,0,1,South
O04024,C035,2024-03-14,2024-03-16,2024-03-21,,Shipped,355.83,3,3,0,1,West
O04025,C017,2024-02-02,2024-02-03,2024-02-05,2024-02-04,Delivered,2271.96,12,12,0,1,South
O04026,C027,2024-05-02,2024-05-03,2024-05-08,2024-05-05,Delivered,1272.78,9,9,1,1,South
O04027,C003,2024-11-19,,2024-11-23,,Cancelled,1675.7,10,0,0,1,South
O04028,C016,2024-02-05,2024-02-07,2024-02-12,2024-02-08,Delivered,3794.6,20,20,0,1,West
O04029,C037,2024-01-01,2024-01-03,2024-01-07,2024-01-05,Delivered,855.4,13,13,0,1,Midwest
O04030,C015,2024-07-07,2024-07-08,2024-07-14,2024-07-11,Delivered,2804.8,20,20,0,1,Northeast
O04031,C040,2024-09-20,2024-09-21,2024-09-25,2024-09-21,Delivered,1036.83,17,17,0,1,Midwest
O04032,C005,2024-10-13,2024-10-14,2024-10-16,2024-10-15,Delivered,824.8,8,8,0,0,Midwest
O04033,C030,2024-01-20,,2024-01-25,,Cancelled,69.99,1,0,0,1,South
O04034,C005,2024-03-21,2024-03-24,2024-03-27,2024-03-26,Delivered,22.09,1,1,0,1,Midwest
O04035,C021,2024-04-14,2024-04-15,2024-04-17,2024-04-15,Delivered,1282.0,10,10,0,1,South
O04036,C029,2024-11-05,,2024-11-08,,Cancelled,3394.9,17,0,0,1,Northeast
O04037,C028,2024-10-13,2024-10-16,2024-10-18,2024-10-17,Delivered,1407.78,11,11,0,1,Midwest
O04038,C023,2024-02-16,2024-02-18,2024-02-22,2024-02-21,Delivered,500.04,18,18,4,1,West
O04039,C028,2024-06-08,2024-06-11,2024-06-13,2024-06-11,Delivered,16.08,1,1,0,1,Midwest
O04040,C029,2024-07-28,2024-07-31,2024-08-02,2024-07-31,Delivered,1647.03,11,11,0,1,Northeast
O04041,C023,2024-03-16,2024-03-19,2024-03-21,2024-03-19,Delivered,1313.55,15,15,0,1,West
O04042,C007,2024-01-12,2024-01-13,2024-01-19,2024-01-14,Delivered,607.8,20,20,0,1,Midwest
O04043,C019,2024-07-06,2024-07-09,2024-07-10,2024-07-10,Delivered,515.58,6,6,0,0,Midwest
O04044,C010,2024-07-01,2024-07-04,2024-07-07,2024-07-05,Delivered,1637.02,14,14,0,1,South
O04045,C036,2024-01-08,2024-01-11,2024-01-11,2024-01-11,Delivered,169.73,1,1,0,1,West
O04046,C038,2024-01-17,,2024-01-20,,Cancelled,196.56,9,0,0,1,South
O04047,C006,2024-05-05,2024-05-06,2024-05-10,2024-05-10,Delivered,1974.7,13,13,0,1,Northeast
O04048,C024,2024-03-30,2024-04-02,2024-04-04,2024-04-02,Delivered,504.35,5,5,0,1,West
O04049,C032,2024-08-01,2024-08-03,2024-08-04,,Shipped,2762.6,20,20,0,1,Northeast
O04050,C019,2024-06-18,2024-06-21,2024-06-25,2024-06-24,Delivered,501.27,11,11,0,1,Midwest
O04051,C037,2024-01-26,2024-01-27,2024-02-01,2024-02-01,Delivered,1613.1,15,15,0,1,Midwest
O04052,C035,2024-08-17,2024-08-20,2024-08-23,2024-08-20,Delivered,918.0,20,20,0,0,West
O04053,C039,2024-09-27,2024-09-28,2024-10-01,2024-10-01,Delivered,279.96,3,3,0,1,Midwest
O04054,C005,2024-05-24,2024-05-25,2024-05-28,2024-05-25,Delivered,2846.55,15,15,0,1,Midwest
O04055,C013,2024-05-19,2024-05-21,2024-05-24,2024-05-24,Delivered,400.52,2,2,0,1,South
O04056,C036,2024-01-03,2024-01-06,2024-01-06,,Shipped,1515.28,8,8,0,1,West
O04057,C029,2024-12-03,2024-12-05,2024-12-07,2024-12-06,Delivered,2642.4,20,20,0,1,Northeast
O04058,C008,2024-02-18,,2024-02-24,,Placed,498.96,12,0,0,1,Northeast
O04059,C036,2024-07-23,2024-07-24,2024-07-28,2024-07-27,Delivered,2937.0,20,20,0,1,West
O04060,C013,2024-11-21,2024-11-23,2024-11-26,2024-11-29,Delivered,1764.14,14,9,0,1,South
O04061,C023,2024-08-06,2024-08-07,2024-08-11,2024-08-10,Delivered,1710.81,9,9,0,1,West
O04062,C028,2024-05-31,2024-06-02,2024-06-03,2024-06-02,Delivered,1562.56,19,19,0,0,Midwest
O04063,C002,2024-07-13,2024-07-14,2024-07-17,2024-07-14,Delivered,660.4,5,5,0,1,Northeast
O04064,C023,2024-03-10,2024-03-11,2024-03-17,2024-03-11,Delivered,47.8,1,1,0,1,West
O04065,C029,2024-01-24,2024-01-27,2024-01-31,2024-01-30,Delivered,2060.91,17,17,0,1,Northeast
O04066,C001,2024-02-01,2024-02-03,2024-02-04,2024-02-04,Delivered,386.2,4,4,0,1,South
